glong	glat	vcmb
237.60073	-34.66468	4738.00000
152.65965	-8.87786	7868.00000
37.14482	-85.60907	7032.00000
346.53780	33.86534	7502.00000
359.21347	39.77890	8132.00000
328.58780	-46.38846	1563.00000
166.57395	-41.81525	550.00000
173.99616	-46.96931	2645.00000
175.35865	-43.31427	5717.00000
160.12871	-28.20921	1121.00000
189.78272	-32.74306	3237.00000
178.70420	-18.65964	7334.00000
193.70405	-28.56334	3441.00000
193.60907	-27.60983	4564.00000
185.16565	-15.00574	1373.00000
204.44939	28.41097	2317.00000
246.57188	67.30146	1538.00000
54.07450	-9.20192	4166.00000
55.22976	-14.20293	4258.00000
48.94866	-18.10232	4582.00000
104.62257	-42.95484	1426.00000
104.90610	-42.48898	1390.00000
106.86943	-40.49392	2061.00000
82.39077	-42.14453	1887.00000
107.49746	-37.25126	10589.00000
12.99721	60.27443	1994.00000
305.43968	-36.08524	7888.00000
337.92536	-72.99834	2923.00000
120.15427	14.65070	2306.00000
305.45589	-36.53988	1936.00000
319.12680	-62.79974	1315.00000
106.21515	-46.09885	529.00000
102.20177	-55.12333	2761.00000
97.34531	-62.10199	6838.00000
93.29755	-67.23345	3542.00000
317.88997	-63.20579	1608.00000
108.12513	-45.82490	522.00000
98.81206	-63.24929	3354.00000
312.28651	-56.68692	7061.00000
341.09661	-77.07679	1679.00000
102.38389	-61.26196	11499.00000
108.98844	-48.89201	1331.00000
107.99201	-55.15646	5309.00000
109.87421	-50.56556	817.00000
78.51038	-78.94976	2884.00000
311.31083	-58.95837	1592.00000
316.07142	-67.68942	3166.00000
316.05321	-67.73423	3078.00000
106.61950	-63.25128	4466.00000
312.39748	-62.94409	1262.00000
103.19436	-68.45022	1202.00000
318.53308	-70.98251	5953.00000
107.96390	-64.40886	4989.00000
113.59806	-48.75934	4924.00000
109.62943	-63.46029	3558.00000
112.26175	-57.39017	996.00000
115.11210	-46.63383	428.00000
112.15358	-60.33247	5022.00000
318.94373	-75.35985	8831.00000
303.87392	-70.25037	8687.00000
115.15256	-49.18997	9631.00000
105.04931	-74.02451	2857.00000
110.02083	-67.52993	3800.00000
112.71825	-63.63415	1651.00000
347.89792	-84.75352	1312.00000
87.44319	-83.09158	7744.00000
58.59993	-86.07516	1264.00000
110.30465	-72.38152	4603.00000
307.72229	-63.73466	8181.00000
112.20205	-71.84305	4915.00000
309.82572	-70.43082	3158.00000
76.77576	-85.93127	3437.00000
279.58165	-17.75044	3572.00000
109.83648	-76.73098	1140.00000
117.08866	-58.78164	4978.00000
110.33830	-76.82052	3624.00000
117.07953	-64.47281	4898.00000
101.85422	-83.50703	1238.00000
110.13009	-79.49210	1243.00000
306.20010	-66.89454	8428.00000
119.06725	-60.96523	4213.00000
111.77628	-83.36168	3742.00000
118.04650	-74.32616	1301.00000
117.76965	-76.26363	1402.00000
120.31941	-65.58107	6811.00000
303.13705	-36.32606	4116.00000
119.62238	-74.31703	1281.00000
120.88419	-65.63381	3719.00000
121.46872	-58.77125	1642.00000
101.18670	-84.76189	66.00000
303.14645	-50.57487	1573.00000
305.07147	-85.79621	5582.00000
122.84014	-50.84715	330.00000
302.60112	-73.65139	3700.00000
123.24171	-63.35810	1298.00000
125.56696	-70.18655	1435.00000
299.70529	-70.64315	8595.00000
228.13776	-88.54218	5319.00000
138.69834	-83.20874	1667.00000
187.16354	-87.58673	5373.00000
130.40025	-70.31294	766.00000
299.46139	-62.72880	1202.00000
129.99576	-67.23008	1446.00000
299.35927	-59.65777	3506.00000
219.43564	-86.98567	5369.00000
132.36007	-68.83411	781.00000
132.42951	-68.89798	2106.00000
142.29432	-80.11171	5938.00000
131.52437	-61.53508	318.00000
134.66204	-67.98852	1951.00000
301.33592	-42.55796	10562.00000
133.67556	-64.75709	1550.00000
250.42170	-84.78371	5449.00000
289.64422	-74.24914	1269.00000
133.37290	-61.14289	6455.00000
297.59148	-58.70157	4693.00000
297.12157	-58.93733	4775.00000
211.30215	-84.57356	3392.00000
133.35622	-50.94858	4883.00000
262.36697	-80.84473	3353.00000
135.99606	-56.30782	1851.00000
264.13332	-79.63270	5722.00000
300.25439	-41.60052	3919.00000
137.10932	-55.28905	2028.00000
144.08959	-66.18920	5432.00000
136.31203	-51.19034	2231.00000
144.03630	-65.42901	1695.00000
188.70245	-81.14968	5266.00000
135.69670	-47.20820	6136.00000
137.51874	-51.39446	2092.00000
135.68660	-45.25672	294.00000
134.53210	-38.01675	3127.00000
251.30158	-79.14065	4780.00000
268.91755	-75.61454	3463.00000
167.27881	-75.69737	5097.00000
151.33032	-67.85679	1552.00000
254.19914	-78.29199	3606.00000
185.37004	-78.80001	5336.00000
268.49123	-74.91419	5466.00000
296.52504	-48.60274	1352.00000
142.74458	-53.52365	4005.00000
298.81872	-41.73350	3967.00000
139.72287	-45.37234	341.00000
172.13409	-74.00681	1362.00000
302.76867	-27.77761	2462.00000
139.59132	-42.90650	2509.00000
139.20481	-41.25416	213.00000
146.82171	-55.48684	1332.00000
299.33624	-38.80027	1728.00000
160.77996	-67.39963	1547.00000
289.79284	-57.02789	2094.00000
284.48103	-62.30376	1217.00000
167.87745	-70.10539	1349.00000
147.88209	-54.15473	1221.00000
163.90482	-63.34847	5156.00000
240.56922	-76.28435	4707.00000
170.88812	-70.80331	1177.00000
157.32274	-62.85809	10310.00000
143.00516	-43.45107	4423.00000
159.23470	-64.02620	1364.00000
202.90776	-75.54333	1246.00000
155.22342	-59.62455	4446.00000
290.56504	-53.47865	7121.00000
294.41911	-47.03662	1322.00000
157.67880	-60.39792	4170.00000
171.17546	-68.27156	1594.00000
286.64852	-57.19492	5969.00000
152.47319	-54.61368	4490.00000
153.29039	-55.52650	4567.00000
284.92757	-58.32943	5706.00000
163.49143	-63.32463	1122.00000
261.85561	-69.56818	5465.00000
143.43752	-35.75363	349.00000
164.18718	-61.80106	3625.00000
165.92217	-62.79946	1101.00000
171.77120	-65.77766	1661.00000
235.59288	-73.20461	4757.00000
153.88641	-52.27192	3142.00000
196.45535	-71.78127	3478.00000
287.55810	-53.85853	1352.00000
149.53268	-44.50978	4163.00000
283.23658	-57.32896	6304.00000
153.81027	-50.19599	3197.00000
296.86005	-40.26485	1630.00000
168.02655	-62.04571	5064.00000
162.49993	-58.09185	3320.00000
155.32911	-51.05634	1342.00000
169.31616	-61.89761	4785.00000
264.62794	-66.56369	5207.00000
153.76026	-48.47120	4189.00000
149.34879	-41.81979	3984.00000
253.09506	-68.93472	1198.00000
275.61936	-61.03555	1157.00000
161.42146	-54.65207	5792.00000
178.76531	-64.53463	3774.00000
180.96668	-64.79017	5538.00000
245.35344	-69.29227	2275.00000
195.46145	-68.24070	1382.00000
248.47479	-68.62776	4892.00000
170.28999	-58.74124	2070.00000
200.82958	-68.43587	1346.00000
179.75986	-61.72574	1873.00000
179.05990	-61.23537	4696.00000
259.32385	-64.63908	8260.00000
222.24616	-68.72243	4284.00000
168.85202	-55.12630	1360.00000
182.57602	-61.53659	1870.00000
169.49951	-54.75786	1249.00000
153.37485	-37.71086	737.00000
249.41133	-65.69971	1272.00000
191.69725	-63.54900	3708.00000
299.79811	-32.63361	3543.00000
248.69117	-65.63570	1824.00000
183.88591	-60.38428	4388.00000
163.80910	-48.15371	6049.00000
169.58920	-52.70853	2381.00000
153.62783	-35.37582	3909.00000
193.85614	-62.77886	1255.00000
279.34185	-53.71322	1216.00000
219.93059	-66.13325	1214.00000
178.83842	-56.62823	1105.00000
205.04898	-64.38607	4493.00000
206.42569	-64.06743	4376.00000
193.23049	-61.15665	1885.00000
196.09608	-61.87340	7459.00000
280.37688	-52.01113	6401.00000
171.85629	-51.14154	2551.00000
169.63188	-48.13538	806.00000
192.97610	-59.79076	3938.00000
187.02074	-57.73729	4365.00000
171.72559	-49.26231	887.00000
175.04256	-51.38984	6912.00000
157.12002	-34.15634	6090.00000
232.69370	-63.18827	4780.00000
168.63221	-45.24090	5216.00000
172.87920	-48.34338	6523.00000
136.83833	14.24341	4440.00000
189.34427	-55.75442	4295.00000
212.29461	-64.92020	1359.00000
179.06042	-50.89172	1337.00000
189.70665	-55.80267	4456.00000
130.65403	14.81874	2454.00000
263.99497	-57.06618	525.00000
216.93220	-60.32729	1562.00000
206.09792	-58.24987	1511.00000
199.65790	-56.62905	2191.00000
179.60796	-48.18554	3017.00000
197.26543	-55.79372	1348.00000
161.17583	-31.73320	8032.00000
248.05810	-58.46216	836.00000
188.89949	-52.03409	3558.00000
191.97193	-53.20934	3828.00000
184.69054	-49.57592	2051.00000
217.26308	-58.63748	6288.00000
204.69650	-56.17701	1828.00000
185.03871	-48.28420	3910.00000
171.96062	-39.58350	7676.00000
216.02604	-57.37003	1928.00000
237.30383	-58.01919	1444.00000
190.02367	-50.04165	5075.00000
219.19360	-57.17342	1657.00000
215.52853	-56.70236	1388.00000
219.69848	-56.92564	1565.00000
189.20375	-48.98929	2146.00000
202.63156	-53.34097	1848.00000
196.27437	-51.05626	2647.00000
265.29238	-52.65854	492.00000
298.69590	-31.65530	5004.00000
212.00948	-54.69576	1189.00000
238.58804	-56.24500	889.00000
204.00596	-52.77474	1723.00000
265.53521	-51.63321	990.00000
133.90259	13.38255	1990.00000
233.35981	-55.97188	1507.00000
203.19151	-51.45839	1741.00000
136.89882	9.96899	1589.00000
216.82445	-53.41509	1686.00000
208.09517	-51.71933	4089.00000
261.28089	-51.53853	568.00000
213.26639	-52.75962	1731.00000
275.68070	-46.49306	1109.00000
190.05996	-44.74034	5642.00000
250.28482	-52.88456	1170.00000
236.99529	-53.29186	1928.00000
252.89040	-51.91391	1473.00000
222.38728	-52.46660	1616.00000
165.56577	-24.48140	1111.00000
292.20128	-36.21175	4797.00000
238.04632	-52.69153	798.00000
200.91664	-46.66408	9160.00000
181.27013	-36.62558	5956.00000
236.88000	-52.26632	710.00000
207.59659	-48.21417	1117.00000
201.29809	-46.16274	4100.00000
233.86290	-51.85283	984.00000
223.06709	-51.07427	4036.00000
282.84495	-41.37548	1374.00000
195.18766	-43.30757	6164.00000
257.64823	-49.60420	919.00000
297.97631	-31.34406	5034.00000
171.05017	-22.25666	6142.00000
196.95218	-43.20740	3938.00000
241.45236	-50.88414	793.00000
233.55167	-50.81496	1488.00000
297.81273	-31.38583	1744.00000
255.35327	-49.36591	1085.00000
182.48232	-34.37923	3339.00000
251.15397	-49.63636	1169.00000
244.85461	-49.91916	718.00000
253.20255	-48.85743	995.00000
257.17044	-48.22786	1074.00000
212.12493	-46.48919	7387.00000
295.17224	-33.03422	4954.00000
247.19589	-49.13530	4396.00000
189.26687	-36.79042	3424.00000
246.61805	-48.68578	4378.00000
255.41193	-47.36377	4082.00000
211.71215	-44.36403	1792.00000
261.99576	-45.96928	867.00000
200.49145	-40.47680	2733.00000
265.56118	-45.05680	1035.00000
211.11551	-43.89044	1764.00000
236.76589	-47.46867	1364.00000
217.40437	-44.88150	4356.00000
266.44822	-44.43288	764.00000
254.25803	-46.51223	3776.00000
199.48849	-38.83781	2835.00000
269.50931	-43.35058	1438.00000
189.87746	-33.26074	4897.00000
191.68063	-33.54756	3417.00000
211.61620	-41.72130	1874.00000
217.74029	-42.35375	831.00000
218.61405	-42.31125	836.00000
275.26896	-40.40800	1300.00000
197.85929	-34.07956	4707.00000
225.28837	-42.74481	5253.00000
220.08754	-41.17327	1578.00000
296.85910	-30.78657	4856.00000
246.55504	-43.91348	4602.00000
208.11702	-37.25974	1734.00000
239.03053	-43.37763	4149.00000
191.39126	-29.05288	4733.00000
197.15461	-31.83762	2447.00000
194.12534	-29.95239	3465.00000
194.92547	-30.09658	5413.00000
255.13779	-41.92529	6175.00000
259.96072	-41.48122	1650.00000
264.84971	-40.78067	1597.00000
262.55593	-40.81156	1652.00000
260.98211	-40.95800	1667.00000
268.34843	-39.78135	1154.00000
255.68388	-41.08541	8009.00000
198.06223	-29.15835	8552.00000
218.87217	-37.21652	1565.00000
215.40541	-36.14101	3187.00000
205.13752	-32.18643	2475.00000
138.24449	17.31541	4705.00000
273.11006	-38.25192	1246.00000
199.44867	-28.61861	4255.00000
204.72220	-31.00372	5101.00000
238.46742	-39.78739	1326.00000
197.48848	-27.33293	4464.00000
176.58517	-13.49712	3703.00000
136.56379	18.75598	1589.00000
270.00431	-38.44766	999.00000
294.58504	-31.13705	4752.00000
269.38474	-38.53971	1237.00000
197.54088	-26.91457	625.00000
201.57036	-28.96725	2726.00000
219.38939	-35.75477	3904.00000
230.07789	-38.13716	1456.00000
210.92783	-32.77246	2157.00000
233.56232	-38.55196	1036.00000
243.56618	-39.56971	2259.00000
271.57925	-37.77198	985.00000
228.75493	-37.22018	4747.00000
225.52481	-36.33921	1353.00000
203.83889	-28.80398	3050.00000
201.36980	-27.52207	4556.00000
202.72082	-28.17746	3852.00000
204.09254	-28.55493	4503.00000
272.88535	-37.14833	1421.00000
229.75474	-36.83750	4798.00000
240.52408	-38.39561	2316.00000
271.36275	-37.39133	996.00000
209.41906	-30.64534	4507.00000
203.19403	-27.54078	3923.00000
215.04109	-32.44155	5483.00000
209.52033	-30.23237	4085.00000
229.04876	-35.79280	5912.00000
216.21080	-32.03311	3425.00000
223.10001	-34.12508	1752.00000
212.14770	-30.32366	3736.00000
208.35139	-28.57638	3327.00000
273.28338	-36.29454	1322.00000
218.21662	-32.10579	3912.00000
199.50197	-23.89546	4809.00000
270.62129	-36.55434	1033.00000
226.55277	-34.12516	830.00000
209.90055	-28.33084	3344.00000
299.91519	-28.43241	1795.00000
216.77315	-30.91683	3333.00000
211.88548	-28.84041	2305.00000
218.80206	-31.35339	5008.00000
209.14461	-27.48364	3330.00000
229.40465	-33.99667	1272.00000
268.78763	-36.25227	1270.00000
216.80404	-30.08162	2034.00000
281.00293	-34.13061	4704.00000
240.63323	-35.34774	1051.00000
234.27001	-34.14136	984.00000
220.72671	-30.54056	1971.00000
215.99967	-28.75122	3612.00000
235.42416	-24.52391	3674.00000
235.95936	-34.19964	943.00000
265.83196	-35.81715	1436.00000
215.25524	-28.30986	2289.00000
270.77802	-35.09262	4524.00000
246.16974	-35.04489	1093.00000
261.30064	-35.62454	4322.00000
233.29865	-32.95182	1485.00000
241.19778	-33.56019	1367.00000
198.50542	-18.01226	4148.00000
241.10117	-33.18575	1312.00000
136.45194	21.26211	2468.00000
207.60275	-21.85704	3733.00000
252.00474	-33.83126	3671.00000
198.56901	-16.91557	530.00000
272.69654	-33.45089	1206.00000
252.08912	-33.39283	4351.00000
218.75673	-25.48364	2199.00000
223.36846	-27.42392	569.00000
228.67133	-27.81114	1962.00000
217.15522	-23.65446	3158.00000
225.89472	-26.83396	3454.00000
241.04854	-30.68795	1364.00000
244.25721	-31.06405	2165.00000
238.62968	-29.88299	912.00000
261.03326	-32.54401	4577.00000
259.49727	-32.38729	1338.00000
218.72580	-23.20716	3246.00000
230.35153	-27.14451	1530.00000
247.39054	-30.66800	1093.00000
267.08336	-32.10286	1399.00000
240.69697	-28.99407	1327.00000
188.48567	-6.16900	4593.00000
227.08965	-24.97818	1775.00000
224.70217	-23.87294	3112.00000
260.19486	-31.40911	1154.00000
238.19872	-27.79169	2846.00000
139.83963	21.48610	1030.00000
259.52988	-30.85424	1250.00000
221.31148	-21.64396	2195.00000
224.23284	-22.39226	2977.00000
219.77129	-19.93580	962.00000
235.22941	-25.42405	3012.00000
295.54564	-28.65366	4851.00000
216.38586	-18.14045	965.00000
242.73129	-27.05967	7618.00000
223.01300	-20.70806	3187.00000
267.70047	-30.40124	1368.00000
238.28583	-25.63922	8066.00000
239.89979	-25.51928	4484.00000
228.74521	-21.64832	1943.00000
268.65737	-29.83250	2184.00000
232.33058	-22.68478	1745.00000
228.99236	-21.49608	5771.00000
226.89668	-20.53387	8353.00000
268.91363	-29.65110	10990.00000
239.94992	-24.74633	2945.00000
237.72466	-24.07842	1429.00000
227.46115	-20.55867	1899.00000
234.86595	-23.10058	1467.00000
218.83564	-16.38158	2290.00000
199.74839	-6.45057	5449.00000
219.15450	-16.02066	2295.00000
232.29576	-21.25717	1883.00000
299.20125	-27.74658	1907.00000
246.63896	-25.18191	4989.00000
273.00339	-28.86212	1694.00000
228.32737	-18.71821	1827.00000
226.81136	-17.96247	6828.00000
228.70432	-18.07729	2418.00000
261.46401	-26.92710	4592.00000
208.58921	-7.99016	2427.00000
143.18102	22.71257	4054.00000
233.65624	-19.20429	1895.00000
225.59353	-15.61552	6697.00000
234.60767	-19.13434	1803.00000
230.43237	-17.42296	2193.00000
266.44130	-26.71904	2576.00000
214.73391	-9.41748	888.00000
227.87688	-15.46751	2089.00000
235.17210	-18.23974	1911.00000
209.21585	-6.41301	2825.00000
224.45434	-13.36444	2996.00000
267.16309	-26.31848	2564.00000
273.51452	-26.82468	5584.00000
232.32093	-14.84345	2958.00000
275.65259	-26.61389	7973.00000
261.18515	-24.16217	1289.00000
239.54020	-16.44012	1657.00000
276.64748	-26.17174	7915.00000
191.19140	7.32890	1485.00000
234.08851	-13.72416	2869.00000
229.84815	-11.79758	2790.00000
234.42433	-13.77026	2919.00000
268.04165	-24.24347	2713.00000
284.64005	-26.48381	6404.00000
228.26887	-9.56537	923.00000
282.19329	-26.14586	4177.00000
234.31750	-16.81060	603.00000
249.56070	-19.41755	941.00000
192.17931	8.82101	4577.00000
256.80438	-20.55676	1172.00000
236.01490	-12.61199	2480.00000
235.64851	-12.20799	2975.00000
236.74433	-12.60257	2176.00000
198.20497	7.19839	2673.00000
261.76017	-21.21547	1199.00000
239.08922	-12.88454	6876.00000
253.67584	-18.47463	4882.00000
239.00565	-12.24609	6938.00000
195.87834	9.19432	1393.00000
237.34075	-10.97602	2204.00000
199.10299	8.05674	2206.00000
207.89653	3.93053	6910.00000
201.48895	7.51962	4124.00000
237.07233	-9.87625	2835.00000
212.32576	3.01069	1918.00000
252.50459	-15.86310	1321.00000
255.41745	-16.95006	1210.00000
282.02682	-24.47928	6991.00000
239.98826	-9.26498	2546.00000
262.07622	-18.29030	1191.00000
209.34618	7.20363	3770.00000
204.77571	10.85424	2305.00000
138.99320	27.76684	1128.00000
251.73254	-12.66349	1549.00000
268.45820	-19.11672	1275.00000
240.59649	-6.61882	3535.00000
247.89629	-10.23440	2954.00000
274.17777	-20.88503	3244.00000
192.99695	17.32122	2539.00000
262.13790	-16.25544	2978.00000
200.65215	14.46046	2696.00000
242.88849	-6.72322	2141.00000
225.35363	2.94148	2648.00000
243.75933	-6.69143	2343.00000
244.23237	-6.90164	1910.00000
223.71523	4.36205	2681.00000
257.79985	-13.21976	1176.00000
286.78099	-23.78989	1209.00000
198.16010	17.21506	4632.00000
270.77083	-18.49743	3160.00000
217.47529	8.90452	1653.00000
289.86270	-24.38037	1709.00000
249.00611	-7.71803	1580.00000
213.73880	11.58155	1436.00000
279.26286	-21.00976	3605.00000
267.32459	-16.18603	3120.00000
262.61547	-14.02126	1358.00000
262.42415	-13.92626	3145.00000
260.28699	-12.69939	1138.00000
141.27861	29.14077	967.00000
219.98518	10.11964	1672.00000
252.57362	-7.68415	2976.00000
142.27397	29.77034	2508.00000
255.72558	-8.64362	1238.00000
279.90420	-20.09822	7074.00000
214.66804	14.34215	2981.00000
235.66316	3.17906	3523.00000
242.61824	-0.18216	2684.00000
140.45469	30.03861	3969.00000
266.14477	-13.01206	1300.00000
253.70188	-6.04097	6378.00000
255.79971	-6.38095	2979.00000
136.22430	29.84315	2309.00000
233.49986	7.79709	2372.00000
289.61262	-22.52124	1840.00000
231.85112	10.78756	1824.00000
245.70888	2.41374	1195.00000
238.42583	7.45994	6538.00000
237.84360	8.32686	4980.00000
137.84018	30.98767	1567.00000
242.30268	6.62183	5494.00000
249.91811	1.87702	1889.00000
217.94777	21.10654	4427.00000
247.96960	3.44811	1938.00000
247.46279	3.99590	1728.00000
246.97531	4.47929	1797.00000
249.27418	3.10153	1894.00000
198.34809	29.27368	2295.00000
220.65401	21.43062	2940.00000
246.70870	6.33517	1954.00000
220.87139	21.92123	3187.00000
203.86102	29.73430	7757.00000
140.57596	32.70329	3682.00000
243.69874	9.87340	6000.00000
275.99032	-12.72538	2856.00000
231.63211	17.92031	1796.00000
218.18198	25.38015	2125.00000
251.39785	5.65470	1378.00000
243.60736	11.21215	7209.00000
229.30032	20.93887	4483.00000
282.54033	-15.77681	7380.00000
288.87302	-19.74345	1247.00000
251.56004	7.18855	2773.00000
220.65597	26.71854	2226.00000
253.73092	6.00762	3109.00000
242.08770	15.20482	2299.00000
238.28815	17.91836	5998.00000
217.22606	29.63532	4411.00000
201.81618	34.95643	3508.00000
244.07503	14.59151	2012.00000
255.90292	5.98642	2512.00000
140.31558	34.06003	2426.00000
249.03260	12.65678	2870.00000
301.09662	-26.14925	5022.00000
249.98450	12.24017	5453.00000
256.16729	7.81772	1577.00000
225.84837	28.64997	4106.00000
291.23171	-19.99251	5747.00000
255.75920	8.63557	2381.00000
250.14235	13.32173	2658.00000
284.53838	-15.05025	1582.00000
281.62231	-12.67789	5679.00000
257.90468	7.90242	1609.00000
251.50957	13.18938	2190.00000
262.01976	4.43761	2913.00000
250.26539	14.96735	1095.00000
208.89691	38.18598	3563.00000
262.45993	6.18282	5072.00000
258.55506	10.03955	1805.00000
244.17959	22.14549	2335.00000
277.74477	-7.13082	3074.00000
209.54450	39.68696	3326.00000
260.53282	9.33389	2674.00000
279.09406	-8.03069	3109.00000
279.33003	-8.23706	3148.00000
138.62684	35.48090	1175.00000
282.75292	-11.19742	3226.00000
224.86035	34.92682	3994.00000
236.13014	29.27293	3847.00000
281.13318	-9.46606	2305.00000
243.34256	25.32965	2259.00000
239.55361	28.09125	3750.00000
243.79370	25.26916	2216.00000
261.04978	10.78752	2716.00000
239.78944	28.50998	2017.00000
267.42542	5.33615	3232.00000
263.98799	9.00934	5150.00000
280.24514	-7.12452	2309.00000
243.86107	27.02266	5728.00000
247.42223	24.38212	2280.00000
260.26778	13.48508	1375.00000
287.34787	-13.98082	3699.00000
280.45545	-7.13871	2375.00000
284.43194	-11.13086	3342.00000
229.35748	36.87056	5649.00000
247.36973	25.82801	2312.00000
135.62455	35.24193	2221.00000
259.67451	15.32171	2856.00000
262.47971	12.62603	1331.00000
261.92278	13.63904	1215.00000
265.06001	25.89008	3773.00000
281.40191	-6.95148	2810.00000
242.99152	30.45585	2247.00000
282.03761	-7.35645	3002.00000
254.77143	21.86376	2721.00000
224.57135	41.22589	3645.00000
135.47904	35.67451	2325.00000
283.57716	-8.57345	4766.00000
282.09581	-6.94141	3056.00000
244.05338	31.36302	2380.00000
243.11761	32.22014	2139.00000
235.37223	37.27936	2219.00000
269.55546	8.27355	5738.00000
245.46795	31.24537	3031.00000
241.82780	33.86504	2356.00000
263.33623	15.32940	1207.00000
236.76670	37.13006	1832.00000
262.65160	16.33381	1563.00000
261.95460	17.36819	1300.00000
229.41052	41.27467	3422.00000
249.76092	28.77114	2646.00000
233.25719	39.54594	2260.00000
283.77770	-7.51866	3080.00000
245.85176	31.96195	5945.00000
287.52582	-11.78101	5038.00000
230.30385	41.09553	3405.00000
262.15774	17.41640	2769.00000
291.41759	-16.02744	1278.00000
250.34081	28.59417	4537.00000
236.07074	38.36945	2106.00000
233.97457	39.74532	2206.00000
263.14918	16.83216	1289.00000
236.50470	39.04254	2239.00000
248.61536	31.04783	2986.00000
258.88160	21.95738	2757.00000
257.46313	23.45012	2401.00000
254.12645	26.86118	4033.00000
264.58947	16.38892	3087.00000
259.46446	22.04473	2952.00000
288.06310	-11.53284	1908.00000
235.52598	40.88067	7700.00000
208.29484	49.95000	4419.00000
268.71629	13.18906	5118.00000
269.68577	12.35022	4939.00000
270.68949	11.78314	2857.00000
264.58581	19.03692	3005.00000
142.50150	41.28347	304.00000
141.72911	40.91863	184.00000
235.52060	42.78743	2390.00000
248.53431	34.79354	3789.00000
267.20883	16.71877	3106.00000
266.70371	17.42252	2654.00000
138.46257	39.49232	2173.00000
272.47310	10.59039	3266.00000
286.32158	-7.66811	2363.00000
262.81787	22.49156	1274.00000
296.14377	-19.84302	2106.00000
262.55365	22.82898	1205.00000
292.92382	-15.96370	1917.00000
263.93220	21.50829	1399.00000
256.78436	29.41872	5275.00000
255.15295	31.00899	5012.00000
274.89183	8.68279	4172.00000
263.20491	24.14540	3407.00000
228.36699	47.94169	870.00000
269.50321	17.63667	2808.00000
233.88601	47.61860	1558.00000
287.23802	-6.93745	4009.00000
275.91089	9.63772	1377.00000
269.62662	18.20844	2913.00000
144.85871	44.75387	3418.00000
256.25054	33.26800	3822.00000
274.19032	12.48179	6252.00000
278.52522	6.52951	3000.00000
237.81915	46.75045	1682.00000
269.27815	20.12375	1666.00000
259.28624	31.97022	1242.00000
288.71428	-7.86447	2194.00000
213.97369	55.71321	4422.00000
275.70675	12.66092	2869.00000
278.55416	8.39561	2947.00000
273.73937	15.69364	3107.00000
263.26599	29.54028	3859.00000
282.77648	2.22925	1311.00000
289.76711	-8.68213	6197.00000
294.63965	-16.03864	1740.00000
262.44307	31.20375	3462.00000
240.47840	48.36576	2491.00000
265.24830	28.32688	4071.00000
265.02387	28.86410	4177.00000
270.37035	22.15405	3458.00000
218.20303	56.45064	1424.00000
241.28607	48.56139	1500.00000
277.96118	11.20039	2839.00000
277.70415	11.67238	3281.00000
270.08890	23.33635	4401.00000
240.79745	49.63090	1523.00000
288.20752	-4.89823	3937.00000
278.19282	12.75906	3265.00000
269.86715	25.37981	3781.00000
275.95975	17.70585	3364.00000
254.94088	42.98499	2535.00000
295.36743	-15.70430	4440.00000
279.73982	11.84064	6500.00000
216.18634	59.74674	1550.00000
232.25954	55.95653	8261.00000
275.46554	19.52667	2963.00000
271.38914	26.03049	4756.00000
275.90274	19.68178	3305.00000
281.51400	12.00289	6324.00000
276.33913	19.13259	974.00000
278.04301	17.96457	1016.00000
221.54622	61.33936	1574.00000
253.38650	48.78121	4848.00000
266.20897	37.06074	5827.00000
238.32424	57.16451	3056.00000
221.61151	61.83725	1460.00000
251.58278	50.68537	2165.00000
227.56362	60.82878	1420.00000
267.62284	36.52025	4484.00000
283.79940	10.27394	4900.00000
249.71028	52.86223	1376.00000
269.56864	35.18355	4052.00000
285.05030	8.94982	3009.00000
268.88229	37.06924	4598.00000
262.72070	44.14618	8526.00000
285.74211	7.64824	5936.00000
293.44050	-8.93126	8948.00000
260.88047	45.98408	2875.00000
292.01079	-5.86516	2007.00000
232.63975	61.33668	1770.00000
282.83129	14.48543	1672.00000
278.92553	23.45243	1310.00000
285.35201	10.76733	3176.00000
224.09422	64.78775	1656.00000
239.43648	61.27026	1892.00000
225.08374	65.08419	1495.00000
286.65981	9.07733	4319.00000
261.36327	49.23227	11631.00000
217.52377	66.46388	2961.00000
274.23615	34.24616	1725.00000
125.20417	40.82843	1614.00000
281.08630	22.58896	3073.00000
281.55160	21.80459	2719.00000
266.31595	45.65997	8138.00000
294.27006	-8.10431	4486.00000
275.68406	33.33671	1804.00000
251.70239	57.93611	2895.00000
221.77874	67.11025	1735.00000
284.82091	16.16981	3223.00000
278.15890	30.54320	4255.00000
287.09734	11.14236	5869.00000
281.88516	24.03062	2927.00000
254.00588	58.20185	1971.00000
263.04821	52.50364	8085.00000
276.21995	36.62404	1684.00000
284.07999	21.67361	3049.00000
137.94545	50.39598	1133.00000
261.02223	56.25491	8263.00000
249.23091	63.53777	1504.00000
296.58476	-10.80244	2173.00000
290.66088	6.58436	5945.00000
251.71850	62.88732	1384.00000
267.53127	52.09737	1328.00000
251.13410	63.57987	2055.00000
217.69221	71.29856	3117.00000
266.59520	54.82451	5102.00000
136.95337	51.66986	1384.00000
276.80201	46.08026	5484.00000
263.44334	60.76543	5937.00000
291.39698	10.57716	3799.00000
275.75494	49.01058	2096.00000
246.48357	69.86090	1363.00000
127.69868	39.11335	1727.00000
248.55791	69.51421	1352.00000
272.82008	55.11401	1984.00000
